CSE,3,Personal Computer Concepts: Software and Hardware,5,Fall,Winter,Spring
CSE,5J,Introduction to Programming in Java,5
CSE,10,Introduction to Computer Science,5
CSE,12,Computer Systems and Assembly Language and Lab,7,Fall,Winter,Spring,Summer
CSE,13S,Computer Systems and C Programming,7,Fall,Winter,Spring
CSE,16,Applied Discrete Mathematics,5,Fall,Winter,Spring
CSE,20,Beginning Programming in Python,5,Fall,Winter,Spring
CSE,30,Programming Abstractions: Python,7,Fall,Winter,Spring
CSE,40,Machine Learning Basics: Data Analysis and Empirical Methods,5,Winter
CSE,80A,Universal Access: Disability Technology and Society,5,Fall
CSE,80L,Social Data Analytics and Visualization,5
CSE,80N,Introduction to Networking and the Internet,5,Fall,Winter,Spring
CSE,80S,Social Networks,5
CSE,94,Group Tutorial,5,Fall,Winter,Spring
CSE,94F,Group Tutorial,2,Fall,Winter,Spring
CSE,99,Tutorial,5,Fall,Winter,Spring
CSE,99F,Tutorial,2,Fall,Winter,Spring
CSE,100,Logic Design,5,Fall,Winter,Spring
CSE,100L,Logic Design Laboratory,2,Fall,Winter,Spring
CSE,101,Introduction to Data Structures and Algorithms,5,Fall,Winter,Spring
CSE,102,Introduction to Analysis of Algorithms,5,Fall,Winter,Spring
CSE,103,Computational Models,5,Fall,Winter,Spring
CSE,104,Computability and Computational Complexity,5,Winter
CSE,106,Applied Graph Theory and Algorithms,5
CSE,107,Probability and Statistics for Engineers,5,Fall,Winter,Spring
CSE,108,Algorithmic Foundations of Cryptography,5,Spring
CSE,110A,Fundamentals of Compiler Design I,5,Winter,Spring
CSE,110B,Fundamentals of Compiler Design II,5
CSE,111,Advanced Programming,5,Fall,Winter,Spring
CSE,112,Comparative Programming Languages,5
CSE,113,Parallel and Concurrent Programming,5,Winter
CSE,114A,Foundations of Programming Languages,5,Fall,Winter,Spring
CSE,114B,Functional Programming,5
CSE,115A,Introduction to Software Engineering,5,Fall,Winter,Spring
CSE,115B,Software Design Project,5,Winter
CSE,115C,Software Design Project II,5,Spring
CSE,115D,Software Design Project - Accelerated,5,Fall
CSE,117,Open Source Programming,5
CSE,118,Mobile Applications,5,Fall
CSE,119,Software for Society,5
CSE,120,Computer Architecture,5,Fall,Winter,Spring
CSE,121,Embedded System Design,7,Fall,Spring
CSE,122,Introduction to VLSI Digital System Design,5
CSE,123A,Engineering Design Project I,5,Winter
CSE,123B,Engineering Design Project II,7,Spring
CSE,125,Logic Design with Verilog,7,Winter
CSE,129A,Capstone Project I,2
CSE,129B,Capstone Project II,5
CSE,129C,Capstone Project III,5
CSE,130,Principles of Computer Systems Design,5,Fall,Winter,Spring
CSE,132,Computer Security,5,Fall
CSE,134,Embedded Operating Systems,5,Spring
CSE,138,Distributed Systems,5,Winter
CSE,140,Artificial Intelligence,5,Winter,Spring
CSE,142,Machine Learning,5,Fall,Winter,Spring
CSE,143,Introduction to Natural Language Processing,5,Winter,Spring
CSE,144,Applied Machine Learning,5,Fall,Winter,Spring
